Gemcitabine Dosage (nM), Replicate, Time (hr), Organoid ID, Masked fluorescence, Area, Circularity
0,2,24,12,3048,2544,0.870377
0,2,24,13,2257,2302,0.858637
0,2,24,14,1316,1366,0.848806
0,2,24,15,2143,1928,0.867849
0,2,24,16,3429,3328,0.847408
0,2,24,17,18439,13860,0.740828
0,2,24,18,791,564,0.862328
0,2,24,19,1547,1448,0.862733
0,2,24,20,1634,2080,0.849003
0,2,24,21,467,416,0.865311
0,2,24,22,514,572,0.866899
0,2,24,23,1737,1408,0.880249
0,2,24,24,1194,1196,0.869207
0,2,24,25,1273,1452,0.858434
0,2,24,26,1357,1312,0.875278
0,2,24,27,2156,968,0.835916
0,2,24,28,2201,1904,0.851780
0,2,24,30,1288,680,0.866943
0,2,24,31,2188,2776,0.617002
0,2,24,32,536,568,0.885727
0,2,24,34,1054,1220,0.878954
0,2,24,40,413,492,0.889631
0,2,24,41,949,868,0.814126
0,2,24,42,370,484,0.905341
0,2,24,43,450,452,0.852701
0,2,28,1,6395,6888,0.843525
0,2,28,2,7058,6296,0.854627
0,2,28,3,3782,3832,0.684600
0,2,28,4,3591,3180,0.860441
0,2,28,6,6124,4672,0.867231
0,2,28,7,2024,2144,0.854531
0,2,28,10,5501,4444,0.847582
0,2,28,11,2991,2808,0.825451
0,2,28,12,3094,2428,0.875131
0,2,28,13,2866,2860,0.851117
0,2,28,14,1688,1742,0.866400
0,2,28,15,2755,2620,0.885373
0,2,28,16,3356,2912,0.857499
0,2,28,17,20239,14532,0.751674
0,2,28,18,651,488,0.868050
0,2,28,19,1476,1344,0.866730
0,2,28,20,1667,2068,0.863919
0,2,28,21,499,440,0.846919
0,2,28,22,603,664,0.868198
0,2,28,23,1570,1300,0.882263
0,2,28,24,1187,1160,0.892925
0,2,28,25,1627,1852,0.846328
0,2,28,26,1571,1484,0.867841
0,2,28,27,1113,544,0.868375
0,2,28,28,2538,2156,0.855391
0,2,28,29,501,572,0.778744
0,2,28,30,1518,864,0.862071
0,2,28,31,1224,1460,0.876551
0,2,28,32,735,772,0.903867
0,2,28,33,610,532,0.866281
0,2,28,34,829,936,0.868529
0,2,28,37,471,632,0.847019
0,2,28,40,408,472,0.883067
0,2,28,42,595,764,0.861020
0,2,28,43,604,496,0.860019
0,2,28,44,436,520,0.854259
0,2,28,45,407,472,0.894047
0,2,32,1,6275,6612,0.865741
0,2,32,2,6847,5588,0.848335
0,2,32,3,2477,2392,0.863245
0,2,32,4,3753,3224,0.845779
0,2,32,6,6913,5020,0.860496
0,2,32,7,2343,2432,0.868641
0,2,32,8,7923,4168,0.828311
0,2,32,10,6698,5396,0.847390
0,2,32,11,3360,3108,0.841026
0,2,32,12,3815,2896,0.875720
0,2,32,13,2963,2924,0.837126
0,2,32,14,1577,1558,0.874840
0,2,32,15,3255,3152,0.868120
0,2,32,16,3874,3488,0.861876
0,2,32,17,22449,15948,0.748404
0,2,32,18,1016,812,0.867404
0,2,32,19,1207,1076,0.844465
0,2,32,20,2073,2560,0.868880
0,2,32,21,948,784,0.874855
0,2,32,22,726,792,0.856656
0,2,32,23,1082,864,0.865035
0,2,32,24,1394,1304,0.880061
0,2,32,25,1577,1740,0.828744
0,2,32,26,1864,1656,0.872402
0,2,32,27,1923,796,0.876997
0,2,32,28,3335,2856,0.860790
0,2,32,29,1152,1336,0.864147
0,2,32,31,2721,3360,0.675113
0,2,32,32,854,888,0.872723
0,2,32,33,684,572,0.883415
0,2,32,34,1004,1112,0.871129
0,2,32,36,572,572,0.824165
0,2,32,37,926,1220,0.868736
0,2,32,40,573,664,0.885021
0,2,32,46,1411,1464,0.817025
0,2,32,47,564,536,0.892357
0,2,32,48,361,384,0.765049
0,2,36,1,6187,6568,0.858583
0,2,36,2,6997,5640,0.842600
0,2,36,3,2081,1960,0.881976
0,2,36,4,4019,3264,0.853365
0,2,36,6,7392,5388,0.825726
0,2,36,7,2676,2920,0.868070
0,2,36,8,7045,3328,0.845708
0,2,36,10,8204,7000,0.835235
0,2,36,11,3335,3128,0.802503
0,2,36,12,4036,2912,0.870827
0,2,36,13,2858,2786,0.860283
0,2,36,14,1614,1656,0.864115
0,2,36,15,3155,3084,0.863115
0,2,36,16,3868,3532,0.848972
0,2,36,17,22877,16720,0.738746
0,2,36,18,1390,1072,0.859026
0,2,36,19,1503,1364,0.842725
0,2,36,20,2208,2760,0.863519
0,2,36,21,668,536,0.844233
0,2,36,22,595,648,0.874293
0,2,36,23,961,748,0.853243
0,2,36,24,1693,1612,0.881523
0,2,36,25,1455,1596,0.890054
0,2,36,26,1827,1676,0.862895
0,2,36,27,2462,932,0.853009
0,2,36,28,4097,3684,0.863568
0,2,36,29,1522,1852,0.865041
0,2,36,31,2679,3328,0.743033
0,2,36,32,964,1032,0.845439
0,2,36,33,1211,1032,0.843290
0,2,36,34,792,868,0.854071
0,2,36,37,842,1112,0.874906
0,2,36,40,543,640,0.898605
0,2,36,42,359,444,0.849100
0,2,36,46,2045,2112,0.820724
0,2,36,47,454,436,0.881498
0,2,40,1,6126,6408,0.868566
0,2,40,2,7611,5924,0.851656
0,2,40,3,2241,2148,0.862770
0,2,40,4,4631,3504,0.850202
0,2,40,6,7865,5048,0.852916
0,2,40,7,3683,4040,0.772856
0,2,40,8,7656,3416,0.840869
0,2,40,10,7556,5712,0.836278
0,2,40,11,3437,3140,0.804831
0,2,40,12,4307,2432,0.875852
0,2,40,13,2438,2284,0.857811
0,2,40,14,1350,1324,0.874756
0,2,40,15,3713,3620,0.875921
0,2,40,16,4245,3780,0.862336
0,2,40,17,4513,3224,0.761318
0,2,40,18,1023,896,0.852597
0,2,40,19,1846,1696,0.865015
0,2,40,20,2488,3072,0.856126
0,2,40,22,623,672,0.890337
0,2,40,23,2219,1772,0.872076
0,2,40,24,1341,1268,0.836684
0,2,40,25,1751,1984,0.862771
0,2,40,26,1989,1796,0.843934
0,2,40,27,2618,1076,0.862175
0,2,40,28,3774,3268,0.866987
0,2,40,29,1256,1472,0.876822
0,2,40,31,2500,3076,0.677261
0,2,40,32,1080,1140,0.864019
0,2,40,33,2433,1912,0.721494
0,2,40,34,814,912,0.877191
0,2,40,37,846,1108,0.828898
0,2,40,38,20858,15400,0.711435
0,2,40,40,470,532,0.890682
0,2,40,42,369,452,0.828463
0,2,40,46,1781,1708,0.870206
0,2,44,1,5857,6016,0.864293
0,2,44,2,8273,6132,0.848395
0,2,44,3,1764,1628,0.868071
0,2,44,4,4432,2968,0.853302
0,2,44,6,8699,5660,0.855111
0,2,44,7,3779,4128,0.803472
0,2,44,8,6856,3000,0.822783
0,2,44,10,7039,4516,0.842635
0,2,44,11,3547,3272,0.746481
0,2,44,12,4551,2256,0.868620
0,2,44,13,2384,2228,0.877109
0,2,44,14,1298,1286,0.874998
0,2,44,15,3751,3760,0.837427
0,2,44,16,4552,3832,0.866827
0,2,44,18,1097,972,0.863151
0,2,44,19,1641,1496,0.857256
0,2,44,20,2796,3436,0.859573
0,2,44,22,606,628,0.890141
0,2,44,23,2111,1684,0.849793
0,2,44,24,1024,1008,0.806635
0,2,44,25,1602,1764,0.864693
0,2,44,26,1827,1700,0.855892
0,2,44,27,2762,1000,0.856574
0,2,44,28,4471,4016,0.866038
0,2,44,29,1628,1976,0.871712
0,2,44,31,949,1160,0.791567
0,2,44,32,988,1040,0.883080
0,2,44,33,1040,804,0.880069
0,2,44,37,1028,1256,0.874274
0,2,44,38,22660,14996,0.766701
0,2,44,40,390,432,0.858746
0,2,44,45,825,1008,0.840721
0,2,44,46,1550,1484,0.853811
0,2,48,1,5476,5404,0.847822
0,2,48,2,8857,6200,0.839633
0,2,48,4,5156,3008,0.865368
0,2,48,6,9331,5304,0.842878
0,2,48,7,3828,4060,0.798961
0,2,48,10,8565,4712,0.833478
0,2,48,11,3530,3156,0.651574
0,2,48,12,5199,2388,0.865046
0,2,48,13,2777,2208,0.875853
0,2,48,14,475,454,0.794729
0,2,48,15,3325,3136,0.870361
0,2,48,16,5172,4220,0.862537
0,2,48,18,1295,1288,0.824216
0,2,48,19,2406,2224,0.854378
0,2,48,20,2319,2792,0.873543
0,2,48,22,687,716,0.869900
0,2,48,23,2025,1528,0.843107
0,2,48,24,1520,1496,0.867169
0,2,48,25,1982,2200,0.822086
0,2,48,26,1565,1392,0.862434
0,2,48,27,3021,1048,0.836966
0,2,48,28,4508,3940,0.859176
0,2,48,29,1947,2344,0.827125
0,2,48,31,2444,2824,0.753791
0,2,48,32,1040,1076,0.859535
0,2,48,33,3067,2256,0.724196
0,2,48,34,410,420,0.814330
0,2,48,38,23973,15440,0.758245
0,2,48,40,493,556,0.899077
0,2,48,42,875,1116,0.867850
0,2,48,43,535,456,0.841370
0,2,52,1,6007,5540,0.855164
0,2,52,2,9420,6492,0.837968
0,2,52,4,5432,2880,0.834968
0,2,52,6,10255,5508,0.857295
0,2,52,7,3433,3376,0.791726
0,2,52,10,11414,4928,0.828017
0,2,52,11,4259,3836,0.674436
0,2,52,12,5636,2348,0.868237
0,2,52,13,3479,2660,0.867144
0,2,52,15,3296,2888,0.856867
0,2,52,16,5774,4540,0.859241
0,2,52,18,1627,1804,0.828004
0,2,52,19,2197,1992,0.878080
0,2,52,20,2811,3240,0.707190
0,2,52,22,603,612,0.857973
0,2,52,23,2432,1824,0.836391
0,2,52,24,1858,1800,0.863795
0,2,52,25,2001,2140,0.863039
0,2,52,26,1686,1492,0.856109
0,2,52,27,3317,944,0.855689
0,2,52,28,3788,3140,0.863990
0,2,52,29,1886,2240,0.854887
0,2,52,31,1700,1928,0.824258
0,2,52,32,880,888,0.849954
0,2,52,33,4026,2468,0.745730
0,2,52,34,1149,1232,0.886954
0,2,52,37,726,892,0.871704
0,2,52,38,26888,17408,0.753878
0,2,52,43,820,628,0.826713
0,2,52,47,856,708,0.903617
0,2,56,1,7566,6840,0.858658
0,2,56,2,10636,6368,0.837898
0,2,56,4,6071,2984,0.845563
0,2,56,6,11688,5812,0.859861
0,2,56,7,3717,3484,0.733411
0,2,56,8,8252,3164,0.821331
0,2,56,10,13731,5364,0.817621
0,2,56,11,3974,3292,0.815537
0,2,56,12,6616,2400,0.875208
0,2,56,13,4371,3206,0.863951
0,2,56,14,2152,2054,0.865629
0,2,56,15,2809,2156,0.871962
0,2,56,16,6388,4524,0.839393
0,2,56,18,2186,2024,0.850124
0,2,56,19,2304,2060,0.873549
0,2,56,20,2789,3100,0.682012
0,2,56,22,655,644,0.876566
0,2,56,23,2991,2148,0.853802
0,2,56,24,2049,1896,0.863780
0,2,56,25,2224,2252,0.885666
0,2,56,26,2359,2068,0.862006
0,2,56,27,2213,676,0.869164
0,2,56,28,3408,2684,0.845054
0,2,56,29,1884,2176,0.842586
0,2,56,31,1761,2080,0.815479
0,2,56,32,843,820,0.867304
0,2,56,33,4472,2540,0.717551
0,2,56,34,619,556,0.876321
0,2,56,37,731,848,0.858211
0,2,56,38,27755,16340,0.756498
0,2,56,43,979,664,0.880027
0,2,60,1,8213,7744,0.849784
0,2,60,2,10654,6528,0.839443
0,2,60,3,2800,2512,0.868236
0,2,60,4,6083,2896,0.846251
0,2,60,6,12266,6080,0.848457
0,2,60,7,3516,3316,0.745990
0,2,60,8,7948,3172,0.830751
0,2,60,10,12949,5148,0.790429
0,2,60,11,3245,2568,0.839112
0,2,60,12,6381,2308,0.842023
0,2,60,13,4271,3132,0.853922
0,2,60,14,2486,2538,0.833251
0,2,60,15,2892,2376,0.870821
0,2,60,16,7037,5464,0.840446
0,2,60,18,2247,2232,0.844750
0,2,60,19,1871,1648,0.872478
0,2,60,20,1554,1772,0.843012
0,2,60,22,760,804,0.866202
0,2,60,23,2164,1616,0.841094
0,2,60,24,2008,1916,0.868324
0,2,60,25,2461,2612,0.830748
0,2,60,26,2842,2596,0.865564
0,2,60,27,1383,444,0.854792
0,2,60,28,3411,2828,0.844772
0,2,60,29,1499,1716,0.855759
0,2,60,31,3223,3876,0.800673
0,2,60,32,993,996,0.822969
0,2,60,33,2318,1680,0.857947
0,2,60,34,761,724,0.846896
0,2,60,37,854,1044,0.854054
0,2,60,38,26961,16580,0.756244
0,2,60,40,505,564,0.905522
0,2,60,41,1495,1104,0.714538
0,2,60,42,1330,1676,0.886538
0,2,60,43,961,756,0.798188
0,2,64,1,8609,7692,0.845972
0,2,64,2,11602,6464,0.843761
0,2,64,3,2820,2284,0.823042
0,2,64,4,6855,3012,0.861451
0,2,64,6,12993,5832,0.854119
0,2,64,7,3828,3580,0.776494
0,2,64,8,8413,3144,0.851523
0,2,64,10,14265,5164,0.800325
0,2,64,11,4122,3076,0.845005
0,2,64,12,6774,2356,0.857760
0,2,64,13,4159,2674,0.835134
0,2,64,14,1565,1532,0.810199
0,2,64,15,3101,2412,0.871494
0,2,64,16,7422,5180,0.842357
0,2,64,18,2605,2660,0.827989
0,2,64,19,2164,1688,0.853724
0,2,64,20,2277,2556,0.858870
0,2,64,22,726,740,0.879633
0,2,64,23,835,520,0.675333
0,2,64,24,1993,1816,0.876834
0,2,64,25,2571,2608,0.823343
0,2,64,26,2773,2448,0.846264
0,2,64,27,1590,616,0.860772
0,2,64,28,4075,3268,0.858124
0,2,64,29,465,460,0.780715
0,2,64,31,2821,3196,0.605030
0,2,64,32,1128,1060,0.859474
0,2,64,33,2335,1720,0.820485
0,2,64,34,796,724,0.851324
0,2,64,37,733,840,0.896306
0,2,64,38,28637,16472,0.760818
0,2,64,40,501,560,0.838529
0,2,64,41,2770,1856,0.824691
0,2,64,42,1164,1408,0.873476
0,2,64,43,918,660,0.854099
0,2,64,47,643,536,0.835637
0,2,64,49,961,892,0.810059
0,2,68,1,8458,7544,0.847578
0,2,68,2,11932,6364,0.852973
0,2,68,3,2763,2084,0.849819
0,2,68,4,6051,2496,0.803200
0,2,68,6,13059,5844,0.841085
0,2,68,7,3722,3444,0.769857
0,2,68,8,8432,3148,0.841863
0,2,68,10,14486,5100,0.806094
0,2,68,11,4079,2932,0.846186
0,2,68,12,6626,2268,0.878435
0,2,68,13,3748,2218,0.852478
0,2,68,14,1805,1808,0.847565
0,2,68,15,3310,2400,0.836255
0,2,68,16,6529,4316,0.838293
0,2,68,18,2318,2572,0.863979
0,2,68,19,1958,1548,0.845229
0,2,68,20,2866,3288,0.755695
0,2,68,22,745,752,0.878721
0,2,68,23,1177,684,0.664469
0,2,68,24,1918,1752,0.854232
0,2,68,25,2408,2376,0.860353
0,2,68,26,2787,2460,0.856602
0,2,68,27,974,400,0.844322
0,2,68,28,4109,3348,0.866415
0,2,68,29,856,904,0.856394
0,2,68,31,3062,3504,0.734630
0,2,68,32,967,936,0.857156
0,2,68,33,4315,2428,0.730384
0,2,68,34,944,852,0.876576
0,2,68,36,1398,1532,0.802765
0,2,68,37,825,960,0.860112
0,2,68,38,27731,15964,0.759150
0,2,68,41,2447,1612,0.856810
0,2,68,42,547,636,0.853054
0,2,68,43,716,504,0.849997
0,2,68,47,782,592,0.872998
0,2,72,1,8112,7256,0.855776
0,2,72,2,12069,6472,0.848878
0,2,72,3,2889,2116,0.843786
0,2,72,4,6497,2716,0.831867
0,2,72,6,13011,5832,0.848118
0,2,72,7,3508,3240,0.729395
0,2,72,8,8153,3392,0.806105
0,2,72,10,13480,4852,0.747038
0,2,72,11,2698,1828,0.719679
0,2,72,12,6482,2232,0.852613
0,2,72,13,3541,2090,0.861970
0,2,72,14,1943,1996,0.817035
0,2,72,15,3244,2552,0.826240
0,2,72,16,6606,4400,0.853831
0,2,72,18,2306,2552,0.837836
0,2,72,19,1876,1428,0.834121
0,2,72,20,2705,3168,0.793124
0,2,72,22,754,768,0.892747
0,2,72,23,2071,1120,0.758754
0,2,72,24,1406,1284,0.873286
0,2,72,25,2434,2396,0.871904
0,2,72,26,2803,2480,0.852483
0,2,72,27,1288,664,0.861415
0,2,72,28,4475,3772,0.863424
0,2,72,31,2574,3032,0.830074
0,2,72,32,880,864,0.833981
0,2,72,33,2409,1788,0.831576
0,2,72,34,957,880,0.851794
0,2,72,36,1255,1376,0.835666
0,2,72,37,888,1060,0.857924
0,2,72,38,26683,15196,0.762733
0,2,72,41,1578,1036,0.733634
0,2,72,42,730,868,0.884768
0,2,72,43,706,508,0.848057
0,2,72,47,860,624,0.810288
0,2,72,49,1723,1248,0.792541
0,2,72,50,4084,1860,0.511812
0,3,0,1,5433,5464,0.762057
0,3,0,2,6094,6486,0.874486
0,3,0,3,2674,2608,0.865134
0,3,0,4,4101,4224,0.870821
0,3,0,5,1856,1908,0.836939
0,3,0,6,3668,3700,0.865441
0,3,0,7,1381,1484,0.787743
0,3,0,8,6028,6432,0.846072
0,3,0,9,766,828,0.848030
0,3,0,10,2626,2928,0.816309
0,3,0,11,929,892,0.875928
0,3,0,12,689,704,0.847043
0,3,0,13,865,796,0.881525
0,3,0,14,1992,2156,0.828513
0,3,0,15,2975,2560,0.650131
0,3,0,16,938,996,0.887607
0,3,0,17,4006,1808,0.825483
0,3,0,18,687,708,0.884612
0,3,0,19,2151,2560,0.830982
0,3,0,20,772,860,0.864262
0,3,0,21,434,512,0.851389
0,3,0,22,1256,828,0.648537
0,3,4,1,7317,6824,0.740723
0,3,4,2,7670,6684,0.863734
0,3,4,3,3317,2908,0.833325
0,3,4,4,4494,4312,0.874039
0,3,4,5,2134,2012,0.847279
0,3,4,6,4029,3732,0.854623
0,3,4,7,1731,1768,0.837664
0,3,4,8,5802,5444,0.844984
0,3,4,9,1131,1176,0.852927
0,3,4,10,3605,3764,0.664911
0,3,4,11,1298,1148,0.837842
0,3,4,13,1044,900,0.874369
0,3,4,14,1914,1916,0.863151
0,3,4,15,1941,1756,0.838385
0,3,4,16,770,736,0.850757
0,3,4,17,5732,2584,0.847036
0,3,4,18,922,876,0.855102
0,3,4,20,1064,1148,0.873801
0,3,4,22,2550,1732,0.780407
0,3,4,23,776,496,0.740418
0,3,8,1,8031,7456,0.764594
0,3,8,2,8125,6470,0.848134
0,3,8,3,5052,4520,0.823818
0,3,8,4,5032,4744,0.862814
0,3,8,5,2204,2068,0.862006
0,3,8,6,4346,3980,0.864099
0,3,8,7,1628,1664,0.853852
0,3,8,8,7726,7308,0.855166
0,3,8,9,1254,1316,0.874143
0,3,8,10,3852,3940,0.817167
0,3,8,11,1403,1260,0.863645
0,3,8,12,652,598,0.868619
0,3,8,13,920,792,0.803806
0,3,8,14,1616,1580,0.873273
0,3,8,15,1273,1128,0.812535
0,3,8,16,1025,1004,0.871605
0,3,8,17,5357,2336,0.863459
0,3,8,18,929,896,0.840252
0,3,8,20,1289,1400,0.877744
0,3,8,21,462,540,0.868957
0,3,8,22,2983,2128,0.811729
0,3,8,23,1121,684,0.824425
0,3,12,1,9148,7856,0.770431
0,3,12,2,8519,5754,0.848388
0,3,12,3,4022,3204,0.859348
0,3,12,4,4653,4036,0.873773
0,3,12,5,1956,1688,0.851656
0,3,12,6,4390,3544,0.856478
0,3,12,7,1459,1368,0.841716
0,3,12,8,9528,8212,0.844393
0,3,12,9,919,888,0.856848
0,3,12,10,3486,3276,0.831364
0,3,12,11,1582,1276,0.881207
0,3,12,12,844,716,0.858762
0,3,12,13,962,704,0.851535
0,3,12,14,2211,2088,0.854351
0,3,12,15,3287,2372,0.588232
0,3,12,16,1114,984,0.862880
0,3,12,17,6210,2624,0.857191
0,3,12,18,1174,1060,0.852040
0,3,12,20,1562,1600,0.851129
0,3,12,21,583,636,0.901081
0,3,12,22,3415,2224,0.764162
0,3,16,1,9537,8144,0.742721
0,3,16,2,11226,8274,0.844279
0,3,16,3,5564,4592,0.863394
0,3,16,4,4267,3672,0.863596
0,3,16,5,2397,2136,0.852174
0,3,16,6,3862,3308,0.869460
0,3,16,7,1709,1584,0.856260
0,3,16,8,9653,8296,0.861906
0,3,16,9,1406,1460,0.863067
0,3,16,10,3657,3428,0.844597
0,3,16,11,1639,1372,0.872304
0,3,16,12,1590,1112,0.760067
0,3,16,13,832,648,0.835221
0,3,16,14,2208,2116,0.890521
0,3,16,15,4015,3032,0.575344
0,3,16,16,1931,1596,0.859497
0,3,16,17,5863,2504,0.868762
0,3,16,18,1151,1028,0.881961
0,3,16,20,1573,1632,0.869137
0,3,16,21,637,700,0.883030
0,3,16,22,2917,1756,0.788238
0,3,16,24,442,472,0.855328
0,3,20,1,10374,8266,0.703225
0,3,20,2,12723,8548,0.860010
0,3,20,3,6394,5200,0.827666
0,3,20,4,5354,4220,0.863092
0,3,20,5,2704,2300,0.841276
0,3,20,6,5750,4728,0.872413
0,3,20,7,2150,1872,0.839966
0,3,20,8,10627,8476,0.855610
0,3,20,9,1607,1580,0.872346
0,3,20,10,4033,3528,0.824984
0,3,20,11,1974,1580,0.876455
0,3,20,12,2521,1784,0.812612
0,3,20,14,2384,2192,0.843465
0,3,20,15,4979,3412,0.592157
0,3,20,16,2213,1732,0.859739
0,3,20,17,6425,2444,0.868254
0,3,20,18,1102,948,0.853572
0,3,20,20,1406,1380,0.871452
0,3,20,21,665,688,0.870627
0,3,20,22,3499,2008,0.797789
0,3,20,24,505,516,0.834836
0,3,20,25,685,680,0.840045
0,3,20,26,402,400,0.880106
0,3,20,27,640,500,0.846617
0,3,24,1,11066,9032,0.724296
0,3,24,2,13222,9124,0.859733
0,3,24,3,6509,5432,0.829542
0,3,24,4,7273,6048,0.855372
0,3,24,5,3006,2648,0.860117
0,3,24,6,6668,5948,0.860980
0,3,24,7,2292,2048,0.860523
0,3,24,8,11475,9596,0.855983
0,3,24,9,1286,1212,0.847035
0,3,24,10,4358,4040,0.812050
0,3,24,11,1829,1472,0.864326
0,3,24,12,2458,1824,0.776747
0,3,24,13,839,556,0.877900
0,3,24,14,2110,2008,0.864397
0,3,24,15,3113,2220,0.827218
0,3,24,16,2529,2188,0.855429
0,3,24,17,6653,2856,0.853697
0,3,24,18,1240,1072,0.861667
0,3,24,20,1081,1076,0.879028
0,3,24,21,825,900,0.896481
0,3,24,22,3722,2272,0.789796
0,3,24,23,1089,860,0.839243
0,3,24,24,455,476,0.829719
0,3,24,25,919,948,0.823579
0,3,24,27,723,580,0.869259
0,3,28,1,12314,9708,0.725316
0,3,28,2,14133,9292,0.853040
0,3,28,3,6252,4984,0.749006
0,3,28,4,7870,6184,0.840824
0,3,28,5,3209,2700,0.821750
0,3,28,6,7001,5896,0.864913
0,3,28,7,2380,2008,0.836754
0,3,28,8,12215,9732,0.861512
0,3,28,9,1587,1564,0.881086
0,3,28,10,4976,4464,0.825094
0,3,28,11,1956,1556,0.869773
0,3,28,12,1988,1344,0.794377
0,3,28,13,852,600,0.875208
0,3,28,14,1762,1668,0.820615
0,3,28,15,3826,2672,0.870809
0,3,28,16,2622,2136,0.857718
0,3,28,17,6756,2700,0.843687
0,3,28,18,1171,964,0.864706
0,3,28,20,2008,2012,0.855615
0,3,28,21,630,648,0.862476
0,3,28,22,4507,2812,0.774864
0,3,28,23,996,740,0.853066
0,3,28,24,564,572,0.864754
0,3,28,25,1242,1248,0.843154
0,3,28,26,530,520,0.908574
0,3,32,1,12842,9758,0.795915
0,3,32,2,15341,9552,0.858980
0,3,32,3,4452,3248,0.429188
0,3,32,4,8585,6432,0.847729
0,3,32,5,2614,2084,0.829836
0,3,32,6,7451,6252,0.862113
0,3,32,7,2325,1860,0.842677
0,3,32,8,12701,9760,0.857289
0,3,32,9,1905,1900,0.865177
0,3,32,10,5201,4560,0.840992
0,3,32,11,1733,1276,0.881207
0,3,32,13,977,620,0.879292
0,3,32,14,2622,2364,0.849716
0,3,32,15,3609,2476,0.821695
0,3,32,16,2881,2312,0.861556
0,3,32,17,6476,2536,0.864797
0,3,32,18,1170,948,0.878199
0,3,32,20,2296,2276,0.854822
0,3,32,21,1075,1104,0.886467
0,3,32,22,4673,2908,0.764087
0,3,32,23,1367,900,0.846529
0,3,32,25,456,452,0.640329
0,3,36,1,13435,10216,0.677395
0,3,36,2,14804,8748,0.850689
0,3,36,3,5824,4636,0.803665
0,3,36,4,8296,6176,0.846885
0,3,36,5,3399,2824,0.871799
0,3,36,6,7406,6092,0.853636
0,3,36,7,2623,2004,0.848563
0,3,36,8,13235,10104,0.860144
0,3,36,9,1839,1844,0.853152
0,3,36,10,4128,3428,0.812661
0,3,36,11,1923,1484,0.870132
0,3,36,12,1956,1272,0.776739
0,3,36,13,756,560,0.875665
0,3,36,14,2652,2356,0.867148
0,3,36,16,2896,2368,0.844546
0,3,36,17,6917,2724,0.820219
0,3,36,18,1391,1148,0.859774
0,3,36,20,2130,2140,0.868720
0,3,36,21,607,608,0.858644
0,3,36,22,4426,2704,0.771238
0,3,36,23,1116,868,0.868272
0,3,36,24,689,700,0.858774
0,3,36,26,446,428,0.875161
0,3,36,28,500,448,0.893546
0,3,40,1,13747,10030,0.749046
0,3,40,2,15808,8848,0.854629
0,3,40,4,13783,10236,0.660869
0,3,40,5,3881,3216,0.870597
0,3,40,6,8144,6680,0.865613
0,3,40,7,2941,2156,0.846592
0,3,40,8,14541,10224,0.865595
0,3,40,9,2022,2004,0.843730
0,3,40,10,5167,4088,0.829023
0,3,40,11,2077,1576,0.884460
0,3,40,12,2095,1398,0.788892
0,3,40,14,2889,2520,0.859330
0,3,40,15,1929,1308,0.636491
0,3,40,16,2575,1876,0.856885
0,3,40,17,6930,2544,0.849408
0,3,40,18,1560,1300,0.889456
0,3,40,20,1949,1912,0.876883
0,3,40,21,1019,1048,0.855688
0,3,40,22,4540,2680,0.780306
0,3,40,23,1143,884,0.892886
0,3,40,24,617,612,0.889166
0,3,40,25,1213,1180,0.831053
0,3,40,26,508,480,0.878715
0,3,40,28,481,416,0.867091
0,3,40,29,758,636,0.808110
0,3,44,1,15339,11204,0.653417
0,3,44,2,17079,9314,0.857966
0,3,44,4,15729,11708,0.593246
0,3,44,5,4226,3528,0.858874
0,3,44,6,8812,7160,0.863520
0,3,44,7,3233,2348,0.840972
0,3,44,8,14385,8616,0.863585
0,3,44,9,1545,1420,0.843182
0,3,44,10,5929,4552,0.852752
0,3,44,11,2770,2192,0.858044
0,3,44,12,2135,1420,0.805832
0,3,44,14,3014,2680,0.876276
0,3,44,15,3512,2012,0.821029
0,3,44,16,2220,1624,0.878967
0,3,44,17,8762,3532,0.839405
0,3,44,18,1588,1308,0.871482
0,3,44,20,1872,1824,0.876295
0,3,44,21,1242,1288,0.881747
0,3,44,22,4710,2776,0.774954
0,3,44,23,944,732,0.874866
0,3,44,24,689,684,0.877721
0,3,44,26,658,628,0.890141
0,3,44,29,834,692,0.849297
0,3,44,30,444,412,0.867220
0,3,44,31,878,740,0.828056
0,3,48,1,15510,10660,0.783213
0,3,48,2,19250,9856,0.845501
0,3,48,4,17068,12272,0.694704
0,3,48,5,4672,3852,0.861454
0,3,48,6,8150,6308,0.858048
0,3,48,7,3532,2412,0.833640
0,3,48,8,16333,9616,0.843041
0,3,48,9,1728,1600,0.866736
0,3,48,10,5919,4520,0.848407
0,3,48,11,2403,1808,0.869495
0,3,48,12,2042,1280,0.754095
0,3,48,14,3340,2916,0.833224
0,3,48,15,3723,2068,0.846235
0,3,48,16,2162,1552,0.870898
0,3,48,17,9464,3272,0.842293
0,3,48,18,1821,1468,0.832321
0,3,48,20,2101,2016,0.869701
0,3,48,21,1012,1004,0.858285
0,3,48,22,4917,2800,0.778851
0,3,48,23,1125,868,0.868272
0,3,48,24,699,696,0.872291
0,3,48,26,734,692,0.865054
0,3,48,29,665,536,0.882758
0,3,48,30,506,460,0.888652
0,3,52,1,15235,10030,0.794852
0,3,52,2,20395,10276,0.855954
0,3,52,4,16020,10896,0.699350
0,3,52,5,4933,4004,0.857331
0,3,52,6,8947,6976,0.861242
0,3,52,7,3669,2508,0.822229
0,3,52,8,17910,10656,0.855137
0,3,52,9,1667,1548,0.861258
0,3,52,10,5533,3960,0.839227
0,3,52,11,2808,2172,0.854120
