Dosage,Replicate,Time,Organoid ID,Fluorescence,Area,Perimeter,Solidity,Eccentricity,Circularity,X,Y
0.000000,1.000000,32.000000,13.000000,2291.000000,2648.000000,212.083261,0.964663,0.596981,0.739801,113.457704,973.654079
0.000000,1.000000,32.000000,14.000000,1990.000000,1624.000000,164.769553,0.959811,0.460786,0.751696,122.992611,340.918719
0.000000,1.000000,32.000000,15.000000,759.000000,784.000000,116.284271,0.938922,0.378011,0.728591,126.714286,49.959184
0.000000,1.000000,32.000000,16.000000,1366.000000,1448.000000,154.698485,0.956407,0.597008,0.760337,163.350829,851.488950
0.000000,1.000000,32.000000,17.000000,3840.000000,2656.000000,218.254834,0.956772,0.307393,0.700665,295.084337,844.680723
0.000000,1.000000,32.000000,18.000000,1776.000000,1644.000000,167.769553,0.951940,0.520053,0.733982,415.753041,253.332117
0.000000,1.000000,32.000000,19.000000,1697.000000,972.000000,132.698485,0.939130,0.612755,0.693656,463.137860,384.746914
0.000000,1.000000,32.000000,20.000000,1057.000000,952.000000,122.627417,0.959677,0.378921,0.795558,488.113445,634.508403
0.000000,1.000000,32.000000,21.000000,1785.000000,1672.000000,165.941125,0.959816,0.534265,0.763024,685.519139,202.949761
0.000000,1.000000,32.000000,23.000000,952.000000,872.000000,120.455844,0.947826,0.528058,0.755215,741.940367,791.123853
0.000000,1.000000,32.000000,24.000000,3421.000000,2724.000000,209.840620,0.971816,0.219387,0.777388,808.867107,42.823054
0.000000,1.000000,32.000000,25.000000,682.000000,660.000000,111.041631,0.914127,0.505952,0.672639,937.215152,638.548485
0.000000,1.000000,32.000000,26.000000,1903.000000,1852.000000,176.526912,0.965589,0.506982,0.746842,951.817495,748.093952
0.000000,1.000000,32.000000,28.000000,1282.000000,1604.000000,167.183766,0.952494,0.373193,0.721151,32.564838,982.140898
0.000000,1.000000,32.000000,29.000000,1677.000000,1556.000000,159.941125,0.962871,0.485860,0.764362,774.016710,846.535990
0.000000,1.000000,32.000000,30.000000,855.000000,844.000000,124.284271,0.925439,0.476144,0.686626,885.495261,466.310427
0.000000,1.000000,32.000000,31.000000,1168.000000,950.000000,159.597980,0.859729,0.836611,0.468682,242.966316,810.272632
0.000000,1.000000,32.000000,32.000000,619.000000,648.000000,100.970563,0.951542,0.364184,0.798721,881.462963,208.783951
0.000000,1.000000,32.000000,33.000000,1226.000000,608.000000,103.870058,0.936826,0.598026,0.708162,1005.447368,74.894737
0.000000,1.000000,36.000000,1.000000,1916.000000,1816.000000,175.597980,0.955789,0.492421,0.740094,175.028634,76.566079
0.000000,1.000000,36.000000,2.000000,6027.000000,5140.000000,302.296465,0.963810,0.524367,0.706817,172.465759,461.254864
0.000000,1.000000,36.000000,3.000000,5945.000000,3590.000000,251.740115,0.964017,0.514662,0.711868,267.022841,928.738440
0.000000,1.000000,36.000000,4.000000,11029.000000,8484.000000,384.403066,0.972044,0.329246,0.721501,396.782414,739.989863
0.000000,1.000000,36.000000,5.000000,6043.000000,5080.000000,293.639610,0.967803,0.282981,0.740362,432.980315,824.462205
0.000000,1.000000,36.000000,6.000000,9366.000000,8068.000000,373.610173,0.971697,0.439979,0.726337,540.363659,956.014130
0.000000,1.000000,36.000000,7.000000,7155.000000,6188.000000,324.811183,0.977567,0.515737,0.737052,543.849063,721.035229
0.000000,1.000000,36.000000,8.000000,2943.000000,2932.000000,225.911688,0.961627,0.464063,0.721932,577.974761,527.719645
0.000000,1.000000,36.000000,9.000000,5471.000000,5034.000000,287.639610,0.977096,0.466359,0.764585,791.254271,953.875447
0.000000,1.000000,36.000000,10.000000,4270.000000,2976.000000,225.911688,0.966548,0.509734,0.732766,870.879032,835.413978
0.000000,1.000000,36.000000,12.000000,2225.000000,2288.000000,196.840620,0.960537,0.392937,0.742056,49.688811,205.440559
0.000000,1.000000,36.000000,13.000000,1867.000000,2104.000000,184.769553,0.966912,0.371012,0.774452,113.868821,973.439163
0.000000,1.000000,36.000000,14.000000,2727.000000,2416.000000,204.254834,0.953810,0.399534,0.727716,126.182119,341.105960
0.000000,1.000000,36.000000,15.000000,999.000000,1084.000000,132.870058,0.953386,0.324760,0.771587,127.023985,52.581181
0.000000,1.000000,36.000000,16.000000,1023.000000,1032.000000,131.870058,0.959108,0.587133,0.745757,158.600775,857.918605
0.000000,1.000000,36.000000,17.000000,5668.000000,4114.000000,358.539105,0.851760,0.905858,0.402162,275.738454,835.090180
0.000000,1.000000,36.000000,18.000000,1458.000000,1360.000000,147.698485,0.966596,0.407303,0.783424,415.794118,250.411765
0.000000,1.000000,36.000000,19.000000,756.000000,524.000000,100.455844,0.917688,0.797872,0.652515,460.919847,387.248092
0.000000,1.000000,36.000000,20.000000,1365.000000,1292.000000,146.526912,0.955621,0.453194,0.756202,488.397833,636.054180
0.000000,1.000000,36.000000,21.000000,1722.000000,1668.000000,168.769553,0.954780,0.522052,0.735898,683.907674,200.859712
0.000000,1.000000,36.000000,23.000000,955.000000,892.000000,125.698485,0.938947,0.242659,0.709438,739.921525,794.078475
0.000000,1.000000,36.000000,24.000000,3643.000000,2768.000000,213.426407,0.964796,0.246127,0.763624,807.141618,39.127168
0.000000,1.000000,36.000000,25.000000,834.000000,820.000000,119.698485,0.944700,0.580054,0.719195,937.017073,637.231707
0.000000,1.000000,36.000000,26.000000,2455.000000,2468.000000,202.426407,0.967464,0.467013,0.756869,952.256888,750.500000
0.000000,1.000000,36.000000,28.000000,1023.000000,1272.000000,151.355339,0.939439,0.321556,0.697753,33.864780,977.669811
0.000000,1.000000,36.000000,29.000000,1496.000000,1404.000000,151.941125,0.965612,0.526303,0.764234,774.898860,850.391738
0.000000,1.000000,36.000000,30.000000,692.000000,684.000000,103.798990,0.960674,0.475114,0.797774,887.178363,467.798246
0.000000,1.000000,36.000000,32.000000,595.000000,636.000000,102.798990,0.933921,0.538249,0.756292,884.676101,211.468553
0.000000,1.000000,36.000000,34.000000,731.000000,564.000000,133.627417,0.893819,0.954506,0.396915,707.386525,1017.039007
0.000000,1.000000,40.000000,1.000000,2144.000000,2076.000000,186.426407,0.963788,0.411120,0.750624,175.736994,81.544316
0.000000,1.000000,40.000000,2.000000,6792.000000,5812.000000,315.296465,0.971094,0.462638,0.734678,171.497935,462.157261
0.000000,1.000000,40.000000,3.000000,6627.000000,3612.000000,253.568542,0.958599,0.391833,0.705938,267.713178,925.940753
0.000000,1.000000,40.000000,4.000000,13182.000000,10244.000000,419.852814,0.969708,0.384309,0.730273,396.331706,739.197384
0.000000,1.000000,40.000000,5.000000,7128.000000,5344.000000,303.639610,0.968116,0.427919,0.728382,433.011976,826.571856
0.000000,1.000000,40.000000,6.000000,10575.000000,8804.000000,395.923882,0.970673,0.414197,0.705775,542.286915,958.031122
0.000000,1.000000,40.000000,7.000000,7945.000000,6800.000000,350.296465,0.966458,0.502197,0.696382,543.650588,722.678824
0.000000,1.000000,40.000000,8.000000,3225.000000,3204.000000,233.740115,0.970615,0.521589,0.736946,578.558677,527.875780
0.000000,1.000000,40.000000,9.000000,5846.000000,5332.000000,305.953319,0.967695,0.397216,0.715797,789.680045,955.940360
0.000000,1.000000,40.000000,10.000000,4317.000000,3004.000000,226.325902,0.963438,0.464548,0.736956,871.232357,834.356192
0.000000,1.000000,40.000000,12.000000,2336.000000,2428.000000,204.254834,0.961965,0.564010,0.731331,44.898682,204.325371
0.000000,1.000000,40.000000,13.000000,1905.000000,2108.000000,191.012193,0.947416,0.399287,0.726036,115.346300,976.894687
0.000000,1.000000,40.000000,14.000000,2756.000000,2460.000000,203.669048,0.964706,0.432056,0.745238,123.586179,340.473984
0.000000,1.000000,40.000000,15.000000,1201.000000,1340.000000,145.455844,0.966811,0.457186,0.795889,120.667164,54.744776
0.000000,1.000000,40.000000,16.000000,963.000000,932.000000,130.112698,0.951020,0.735728,0.691809,157.787554,858.422747
0.000000,1.000000,40.000000,17.000000,4505.000000,3306.000000,304.225397,0.846390,0.769273,0.448871,256.118572,831.522384
0.000000,1.000000,40.000000,18.000000,1515.000000,1368.000000,152.355339,0.960000,0.366594,0.740595,414.365497,252.371345
0.000000,1.000000,40.000000,20.000000,1314.000000,1224.000000,152.769553,0.935780,0.527426,0.659049,490.467320,634.225490
0.000000,1.000000,40.000000,21.000000,1521.000000,1432.000000,160.112698,0.952761,0.587196,0.701942,685.332402,202.868715
0.000000,1.000000,40.000000,23.000000,1400.000000,1116.000000,144.355339,0.936242,0.565330,0.672990,741.915771,793.532258
0.000000,1.000000,40.000000,24.000000,3823.000000,2256.000000,196.840620,0.957149,0.520263,0.731677,808.070922,41.546099
0.000000,1.000000,40.000000,25.000000,694.000000,656.000000,103.213203,0.959064,0.628531,0.773826,938.719512,638.219512
0.000000,1.000000,40.000000,26.000000,2203.000000,2116.000000,190.012193,0.955736,0.174284,0.736483,949.600189,751.331758
0.000000,1.000000,40.000000,28.000000,1275.000000,1564.000000,163.012193,0.963648,0.549734,0.739616,34.413043,972.213555
0.000000,1.000000,40.000000,29.000000,1467.000000,1366.000000,156.526912,0.941420,0.614730,0.700620,776.509517,850.743045
0.000000,1.000000,40.000000,30.000000,629.000000,588.000000,95.798990,0.962357,0.360984,0.805129,890.636054,472.880952
0.000000,1.000000,44.000000,1.000000,1966.000000,1844.000000,181.840620,0.946612,0.485158,0.700792,175.905640,80.139913
0.000000,1.000000,44.000000,2.000000,6494.000000,5496.000000,310.124892,0.967946,0.309338,0.718097,168.558224,457.936681
0.000000,1.000000,44.000000,3.000000,7096.000000,3750.000000,257.911688,0.957610,0.461026,0.708433,266.638933,926.875467
0.000000,1.000000,44.000000,4.000000,13512.000000,10132.000000,425.752309,0.969848,0.194989,0.702411,396.178247,739.376431
0.000000,1.000000,44.000000,5.000000,8273.000000,5756.000000,310.225397,0.972626,0.427351,0.751581,431.315149,828.694580
0.000000,1.000000,44.000000,6.000000,11382.000000,9124.000000,405.580736,0.970329,0.303758,0.697012,541.117712,956.775318
0.000000,1.000000,44.000000,7.000000,7328.000000,6064.000000,318.396970,0.972262,0.460054,0.751677,541.626649,723.156992
0.000000,1.000000,44.000000,8.000000,3306.000000,3296.000000,242.811183,0.963461,0.541279,0.702522,576.483010,525.276699
0.000000,1.000000,44.000000,9.000000,6580.000000,6004.000000,316.710678,0.976578,0.349778,0.752186,788.629247,958.145570
0.000000,1.000000,44.000000,10.000000,4201.000000,2848.000000,219.083261,0.968707,0.462313,0.745644,872.269663,838.573034
0.000000,1.000000,44.000000,12.000000,1895.000000,1784.000000,172.941125,0.958110,0.509653,0.749563,38.818386,203.118834
0.000000,1.000000,44.000000,13.000000,2393.000000,2744.000000,217.911688,0.956431,0.399627,0.726161,110.327988,975.867347
0.000000,1.000000,44.000000,14.000000,2159.000000,1864.000000,179.012193,0.954429,0.500668,0.730955,123.435622,342.620172
0.000000,1.000000,44.000000,15.000000,1584.000000,1828.000000,178.355339,0.953076,0.530552,0.722127,119.952954,55.935449
0.000000,1.000000,44.000000,16.000000,1101.000000,1060.000000,132.284271,0.961887,0.624990,0.761201,158.333962,859.820755
0.000000,1.000000,44.000000,17.000000,3551.000000,2372.000000,207.669048,0.955681,0.435627,0.691164,288.518550,846.004216
0.000000,1.000000,44.000000,18.000000,1523.000000,1316.000000,149.941125,0.946082,0.292495,0.735570,413.317629,254.147416
0.000000,1.000000,44.000000,19.000000,918.000000,580.000000,107.041631,0.900621,0.745853,0.636110,457.472414,387.644828
0.000000,1.000000,44.000000,20.000000,1509.000000,1412.000000,151.112698,0.965140,0.418908,0.777039,490.485836,634.692635
0.000000,1.000000,44.000000,21.000000,1399.000000,1368.000000,150.526912,0.954641,0.227138,0.758696,687.242690,200.248538
0.000000,1.000000,44.000000,23.000000,1698.000000,1264.000000,154.698485,0.941176,0.794949,0.663720,742.354430,794.784810
0.000000,1.000000,44.000000,24.000000,4416.000000,2340.000000,200.254834,0.959803,0.455518,0.733263,807.460684,40.947863
0.000000,1.000000,44.000000,25.000000,1026.000000,952.000000,127.284271,0.956784,0.529282,0.738410,937.827731,633.558824
0.000000,1.000000,44.000000,26.000000,2397.000000,2224.000000,191.012193,0.967798,0.289025,0.765989,951.226619,752.582734
0.000000,1.000000,44.000000,28.000000,1362.000000,1616.000000,170.183766,0.943374,0.547145,0.701156,34.826733,969.272277
0.000000,1.000000,44.000000,29.000000,1654.000000,1530.000000,161.597980,0.959849,0.489689,0.736257,775.109804,852.513072
0.000000,1.000000,44.000000,30.000000,667.000000,636.000000,102.798990,0.933921,0.300318,0.756292,887.518868,467.443396
0.000000,1.000000,44.000000,31.000000,1417.000000,1074.000000,153.769553,0.874593,0.782699,0.570786,247.486034,812.004655
0.000000,1.000000,44.000000,32.000000,575.000000,600.000000,99.384776,0.937500,0.573237,0.763346,881.073333,210.033333
0.000000,1.000000,44.000000,35.000000,771.000000,704.000000,109.455844,0.944966,0.661150,0.738422,946.670455,909.340909
0.000000,1.000000,48.000000,1.000000,2768.000000,2700.000000,218.461941,0.945047,0.339259,0.710922,177.359259,79.436296
0.000000,1.000000,48.000000,2.000000,6585.000000,5564.000000,317.610173,0.960801,0.463221,0.693120,162.062904,459.266355
0.000000,1.000000,48.000000,3.000000,7837.000000,3738.000000,257.568542,0.955766,0.471149,0.708049,265.547887,926.810326
0.000000,1.000000,48.000000,4.000000,14550.000000,10164.000000,426.545202,0.968277,0.151507,0.702012,396.987603,738.871507
0.000000,1.000000,48.000000,5.000000,9352.000000,6192.000000,323.296465,0.974044,0.387053,0.744456,432.056848,830.881137
0.000000,1.000000,48.000000,6.000000,12041.000000,9272.000000,404.923882,0.972723,0.407627,0.710618,540.858067,958.251510
0.000000,1.000000,48.000000,7.000000,7453.000000,6008.000000,321.882251,0.970755,0.409642,0.728695,540.972703,726.543941
0.000000,1.000000,48.000000,8.000000,2452.000000,2248.000000,198.012193,0.953350,0.565156,0.720481,580.560498,526.435943
0.000000,1.000000,48.000000,9.000000,6693.000000,5946.000000,318.539105,0.973956,0.371133,0.736392,789.041372,959.294484
0.000000,1.000000,48.000000,10.000000,4317.000000,2876.000000,225.083261,0.960267,0.417569,0.713366,872.900556,836.266342
0.000000,1.000000,48.000000,12.000000,2316.000000,1876.000000,188.012193,0.955193,0.689287,0.666915,30.730277,204.751599
0.000000,1.000000,48.000000,13.000000,2510.000000,2840.000000,218.911688,0.967962,0.471813,0.744715,108.677465,977.164789
0.000000,1.000000,48.000000,14.000000,2056.000000,1756.000000,171.183766,0.961138,0.301642,0.753025,124.750569,343.402050
0.000000,1.000000,48.000000,15.000000,1593.000000,1816.000000,180.355339,0.948303,0.619248,0.701565,121.944934,55.544053
0.000000,1.000000,48.000000,16.000000,1166.000000,1140.000000,144.526912,0.930612,0.382279,0.685831,156.085965,858.822807
0.000000,1.000000,48.000000,17.000000,6691.000000,4798.000000,332.781746,0.905625,0.775595,0.544441,262.036265,831.509587
0.000000,1.000000,48.000000,18.000000,1530.000000,1292.000000,149.526912,0.941691,0.543527,0.726162,415.060372,254.852941
0.000000,1.000000,48.000000,20.000000,1606.000000,1484.000000,159.941125,0.940431,0.280673,0.728993,489.866577,637.928571
0.000000,1.000000,48.000000,21.000000,1595.000000,1556.000000,160.355339,0.970680,0.254164,0.760418,689.715938,201.420308
0.000000,1.000000,48.000000,23.000000,2320.000000,1684.000000,172.840620,0.951412,0.407248,0.708370,741.732779,796.647268
0.000000,1.000000,48.000000,24.000000,4751.000000,2280.000000,193.254834,0.973111,0.315273,0.767157,807.103509,42.243860
0.000000,1.000000,48.000000,25.000000,1059.000000,948.000000,127.698485,0.948000,0.655392,0.730545,934.094937,633.883966
0.000000,1.000000,48.000000,26.000000,2395.000000,2116.000000,185.355339,0.964009,0.385198,0.773954,951.154064,755.849716
0.000000,1.000000,48.000000,28.000000,1450.000000,1704.000000,173.426407,0.953553,0.571201,0.711949,33.776995,970.575117
0.000000,1.000000,48.000000,29.000000,1639.000000,1470.000000,157.769553,0.956409,0.400000,0.742131,773.363265,852.200680
0.000000,1.000000,48.000000,30.000000,733.000000,692.000000,109.213203,0.933873,0.364280,0.729064,888.349711,466.962428
0.000000,1.000000,48.000000,32.000000,641.000000,664.000000,105.627417,0.948571,0.446683,0.747867,885.198795,210.849398
0.000000,1.000000,48.000000,35.000000,767.000000,700.000000,109.627417,0.937082,0.612882,0.731930,946.248571,909.562857
0.000000,1.000000,48.000000,36.000000,477.000000,428.000000,84.384776,0.924406,0.334703,0.755310,646.789720,890.257009
0.000000,1.000000,52.000000,1.000000,3294.000000,3252.000000,234.461941,0.960993,0.309409,0.743388,178.278598,80.027675
0.000000,1.000000,52.000000,2.000000,7577.000000,6568.000000,342.953319,0.967020,0.616154,0.701735,159.501218,455.088307
0.000000,1.000000,52.000000,3.000000,8759.000000,3932.000000,266.225397,0.956691,0.428643,0.697147,264.521872,926.995422
0.000000,1.000000,52.000000,4.000000,14645.000000,9440.000000,406.681241,0.967114,0.252704,0.717255,396.638136,737.364407
0.000000,1.000000,52.000000,5.000000,10959.000000,6968.000000,347.953319,0.966301,0.400652,0.723229,431.914466,831.837543
0.000000,1.000000,52.000000,6.000000,13029.000000,9656.000000,417.409163,0.970550,0.477920,0.696439,539.306959,958.039354
0.000000,1.000000,52.000000,7.000000,7728.000000,6056.000000,320.639610,0.971915,0.480746,0.740221,541.979524,724.847424
0.000000,1.000000,52.000000,8.000000,2601.000000,2192.000000,198.497475,0.952629,0.490804,0.699102,582.434307,525.240876
0.000000,1.000000,52.000000,9.000000,6171.000000,5110.000000,296.124892,0.970929,0.395793,0.732286,787.727202,956.727789
0.000000,1.000000,52.000000,10.000000,4378.000000,2888.000000,231.568542,0.955342,0.394893,0.676781,872.937673,836.308864
0.000000,1.000000,52.000000,12.000000,2636.000000,1976.000000,189.597980,0.945455,0.616053,0.690764,41.524291,208.066802
0.000000,1.000000,52.000000,13.000000,2407.000000,2676.000000,214.497475,0.963977,0.408209,0.730889,108.810912,979.322123
0.000000,1.000000,52.000000,14.000000,2039.000000,1728.000000,171.183766,0.951542,0.324826,0.741017,127.851852,341.703704
